Tapia,74,Peru,Willem II
Dop,72,Croatia,Real Valladolid CF
Westwood,73,Republic of Ireland,Sheffield Wednesday
Alonso,75,Paraguay,Paraguay
Caseres,73,Argentina,Villarreal CF
Lopes,85,Portugal,Olympique Lyonnais
Frei,73,United States,Seattle Sounders FC
Benaglio,75,Switzerland,AS Monaco
Diony,74,France,AS Saint-etienne
Samassekou,78,Mali,FC Red Bull Salzburg
Rusnak,76,Slovakia,Real Salt Lake
Zivkovic,77,Serbia,SL Benfica
Cardenas,73,Colombia,Atletico Bucaramanga
St. Juste,73,Netherlands,Feyenoord
Kerbrat,75,France,En Avant de Guingamp
Biseswar,75,Netherlands,PAOK
Samaris,76,Greece,SL Benfica
Boilesen,72,Denmark,FC Kobenhavn
Cosic,72,Serbia,AEK Athens
Palacios,72,Colombia,Atletico Nacional
Abdennour,72,Tunisia,Olympique de Marseille
Srna,78,Croatia,Cagliari
Ozil,85,Germany,Arsenal
Krmencik,75,Czech Republic,Viktoria Plzen
Ricaurte,73,Colombia,Independiente Medellin
Promes,83,Netherlands,Sevilla FC
De Roon,76,Netherlands,Atalanta
Ignatiev,75,Russia,Lokomotiv Moscow
Goicoechea,72,Uruguay,Toulouse Football Club
Capelle,75,France,Angers SCO
Congre,75,France,Montpellier HSC
Eboa Eboa,73,Cameroon,En Avant de Guingamp
Aguilar,74,Mexico,Club America
Ekici,74,Turkey,Fenerbahce SK
Escobar,72,Argentina,Club Atletico Colon
Inui,80,Japan,Deportivo Alaves
Sanogo,77,Ivory Coast,Al Ittihad
Pjanic,86,Bosnia Herzegovina,Juventus
Orsic,73,Croatia,Dinamo Zagreb
Ferhat,72,Algeria,Le Havre AC
Stiepermann,72,Germany,Norwich City
Kayode,74,Nigeria,Shakhtar Donetsk
Pukki,75,Finland,Norwich City
Mandzukic,85,Croatia,Juventus
Al Habsi,72,Oman,Al Hilal
Oyongo,74,Cameroon,Montpellier HSC
Harnik,77,Austria,SV Werder Bremen
Carmona,73,Chile,Colo-Colo
Rosic,72,Serbia,CD Nacional
Troost-Ekong,73,Nigeria,Udinese
Stoger,76,Austria,Fortuna Dusseldorf
Gandolfi,73,Argentina,Club Atletico Talleres
Lucero,72,Argentina,Godoy Cruz
Mkhitaryan,82,Armenia,Arsenal
Gray,75,England,Leicester City
Najar,73,Honduras,RSC Anderlecht
Christie,74,Scotland,Celtic
Bednarek,72,Poland,Southampton
Marusic,78,Montenegro,Lazio
Qazaishvili,73,Georgia,San Jose Earthquakes
Dack,74,England,Blackburn Rovers
Success,73,Nigeria,Watford
Koch,73,Germany,SC Freiburg
Shelvey,78,England,Newcastle United
Correa,79,Argentina,Lazio
Gunter,75,Germany,SC Freiburg
Runje,72,Croatia,Jagiellonia Bialystok
Chiesa,79,Italy,Fiorentina
Mpoku,74,DR Congo,Standard de Liege
Moralez,76,Argentina,New York City FC
Ozbiliz,73,Armenia,Willem II
Locatelli,76,Italy,Sassuolo
Curci,72,Italy,Hammarby IF
Karlsson,73,Sweden,AIK
Pope,79,England,Burnley
Le Marchand,74,France,Fulham
Darlow,73,England,Newcastle United
Atal,75,Algeria,OGC Nice
Pasalic,76,Croatia,Atalanta
Navarro,73,Argentina,Queretaro
Laborde,78,France,Montpellier HSC
Valbuena,80,France,Fenerbahce SK
Schweinsteiger,79,Germany,Chicago Fire
Jensen,75,Denmark,RC Celta
Janson,73,Argentina,Club Atletico Tigre
Soumaoro,76,France,LOSC Lille
Jorgensen,77,Denmark,Feyenoord
Lemos,74,Uruguay,Sassuolo
Davis,74,Northern Ireland,Rangers FC
Hinteregger,78,Austria,Eintracht Frankfurt
Donnarumma,83,Italy,Milan
Pereira,77,Uruguay,FC Porto
Yotun,73,Peru,Peru
Santamaria,76,France,Angers SCO
Koroki,72,Japan,Urawa Red Diamonds
Kragl,73,Germany,Foggia
Celina,73,Kosovo,Swansea City
Dolberg,76,Denmark,Ajax
Upamecano,77,France,RB Leipzig
Martinez,74,Colombia,Club America
Kirintili,74,Turkey,Atiker Konyaspor
Neuer,89,Germany,FC Bayern Munchen
Belfodil,76,Algeria,TSG 1899 Hoffenheim
Giroud,82,France,Chelsea
Castellanos,72,Colombia,Independiente Santa Fe
Ramselaar,73,Netherlands,PSV
Milivojevic,79,Serbia,Crystal Palace
Barnes,76,Austria,Burnley
Carrillo,75,Argentina,CD Leganes
Gaman,72,Romania,Al Shabab
Biraghi,76,Italy,Fiorentina
Ring,75,Finland,New York City FC
Piccini,77,Italy,Valencia CF
Zampedri,74,Argentina,Rosario Central
Caceres,75,Paraguay,Paraguay
Mattiello,73,Italy,Bologna
Zuculini,74,Argentina,River Plate
Zaracho,74,Argentina,Racing Club
Aliendro,73,Argentina,Atletico Tucuman
Lafont,78,France,Fiorentina
Reus,88,Germany,Borussia Dortmund
Bonifazi,71,Italy,SPAL
Jeanvier,72,France,Brentford
Kishna,72,Netherlands,ADO Den Haag
Maier,75,Germany,Hertha BSC
Stambouli,79,France,FC Schalke 04
Antonelli,75,Italy,Empoli
Kapino,73,Greece,SV Werder Bremen
Tosun,78,Turkey,Everton
Ouwejan,72,Netherlands,AZ Alkmaar
Mitrovic,73,Croatia,Club Brugge KV
Costa,72,Italy,Benevento
Ayoub,75,Morocco,Feyenoord
Villanueva,76,Chile,Al Ittihad
Benedetto,79,Argentina,Boca Juniors
Toledo,73,Argentina,Club Atletico Colon
Morel,76,Madagascar,Olympique Lyonnais
Toko-Ekambi,79,Cameroon,Villarreal CF
Dwyer,72,United States,Orlando City SC
Acheampong,76,Ghana,Tianjin TEDA FC
Bautheac,74,France,Brisbane Roar
Saravia,75,Argentina,Argentina
Morozyuk,75,Ukraine,caykur Rizespor
Zeegelaar,75,Netherlands,Udinese
Moreno,76,Colombia,Club Atletico Talleres
Lasogga,72,Germany,Hamburger SV
Havertz,81,Germany,Bayer 04 Leverkusen
Smolnikov,79,Russia,Russia
Hurmaci,72,Turkey,Sivasspor
Fabra,77,Colombia,Boca Juniors
Carroll,72,England,Aston Villa
Britos,73,Uruguay,Queretaro
Gonzalez,77,Costa Rica,Bologna
Wanyama,79,Kenya,Tottenham Hotspur
Hernandez,79,Mexico,West Ham United
Traore,75,Ivory Coast,Angers SCO
Lang,77,Switzerland,Borussia Monchengladbach
Bou,77,Argentina,Club Tijuana
Pele,74,France,Olympique de Marseille
Draxler,83,Germany,Paris Saint-Germain
Kutepov,74,Russia,Spartak Moscow
Bezus,73,Ukraine,KAA Gent
Davies,75,England,Everton
Propper,78,Netherlands,Brighton & Hove Albion
Stepinski,73,Poland,Chievo Verona
Van Beek,75,Netherlands,Feyenoord
Lallana,79,England,Liverpool
Kehrer,79,Germany,Paris Saint-Germain
Banega,84,Argentina,Sevilla FC
Hlatshwayo,74,South Africa,South Africa
Dainelli,73,Italy,Livorno
Forsberg,82,Sweden,RB Leipzig
Matavz,74,Slovenia,Vitesse
Djene,78,Togo,Getafe CF
Heller,73,Germany,SV Darmstadt 98
Kasami,73,Switzerland,FC Sion
Rosario,74,Netherlands,PSV
Langerak,72,Australia,Australia
Morales,72,United States,Fortuna Dusseldorf
Rangel,73,Colombia,Junior FC
Jahanbakhsh,77,Iran,Brighton & Hove Albion
Rodriguez,87,Colombia,FC Bayern Munchen
Forren,73,Norway,Molde FK
Sliti,76,Tunisia,Dijon FCO
Hutchinson,72,England,Sheffield Wednesday
Krejci,75,Czech Republic,Bologna
Boril,73,Czech Republic,SK Slavia Praha
Gallardo,74,Mexico,Mexico
Zinchenko,74,Ukraine,Manchester City
Alvarez,72,Mexico,Club Necaxa
Cabral,76,Argentina,RC Celta
Shaparenko,73,Ukraine,Dynamo Kyiv
Berg,73,Sweden,Djurgardens IF
Insigne,88,Italy,Napoli
Dilaver,74,Austria,Dinamo Zagreb
Vranjes,72,Bosnia Herzegovina,RSC Anderlecht
Maupay,75,France,Brentford
El Kaddouri,76,Morocco,PAOK
Talavera,74,Mexico,Deportivo Toluca
Luthe,73,Germany,FC Augsburg
Gibbs,75,England,West Bromwich Albion
Perisic,85,Croatia,Inter
Nuzzolo,73,Switzerland,Neuchatel Xamax
Wiland,72,Sweden,Hammarby IF
Cardozo,73,Argentina,Racing Club
Weiser,77,Germany,Bayer 04 Leverkusen
Diop,74,Senegal,Beijing Renhe FC
Gayle,76,England,West Bromwich Albion
Forster,74,England,Southampton
Serero,75,South Africa,Vitesse
Caleta-Car,73,Croatia,Olympique de Marseille
Flekken,72,Netherlands,SC Freiburg
Burian,73,Uruguay,Club Atletico Colon
Ba,73,Senegal,Medipol Basaksehir FK
Drexler,74,Germany,FC Koln
Bianchi,73,Argentina,Atletico Tucuman
Buitrago,72,Colombia,America de Cali
Leya Iseka,72,Belgium,Toulouse Football Club
Williams,72,Australia,Al Qadisiyah
Ziyech,84,Morocco,Ajax
Rondon,77,Venezuela,Newcastle United
Veretout,79,France,Fiorentina
Bale,88,Wales,Real Madrid
Endo,72,Japan,Gamba Osaka
Nelson,72,England,TSG 1899 Hoffenheim
Horava,73,Czech Republic,Viktoria Plzen
